,work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
7674,2023,MI,FT,Data Engineer,89819,GB,In person,GB,M
7675,2023,MI,FT,Data Engineer,72593,GB,In person,GB,M
7676,2023,SE,FT,Data Architect,185000,US,In person,US,M
7677,2023,SE,FT,Data Architect,150000,US,In person,US,M
7678,2023,MI,FT,Data Engineer,154000,US,In person,US,M
7679,2023,MI,FT,Data Engineer,103000,US,In person,US,M
7680,2023,SE,FT,Data Engineer,180000,US,Fully remote,US,M
7681,2023,SE,FT,Data Engineer,122400,US,Fully remote,US,M
7682,2023,MI,FT,Research Analyst,80000,US,In person,US,M
7683,2023,MI,FT,Research Analyst,70000,US,In person,US,M
7684,2023,SE,FT,Data Analyst,120000,US,In person,US,M
7685,2023,SE,FT,Data Analyst,90000,US,In person,US,M
7686,2023,SE,FT,Data Engineer,227500,US,Fully remote,US,M
7687,2023,SE,FT,Data Engineer,147500,US,Fully remote,US,M
7688,2023,MI,FT,Machine Learning Engineer,150000,US,Fully remote,US,M
7689,2023,MI,FT,Machine Learning Engineer,50000,US,Fully remote,US,M
7690,2023,MI,FT,Data Engineer,73824,GB,In person,GB,M
7691,2023,MI,FT,Data Engineer,55368,GB,In person,GB,M
7692,2023,SE,FT,Data Science Engineer,220000,US,Fully remote,US,M
7693,2023,SE,FT,Data Science Engineer,180000,US,Fully remote,US,M
7695,2023,SE,FT,Machine Learning Engineer,267720,US,In person,US,M
7696,2023,MI,FT,Data Engineer,190000,US,Fully remote,US,M
7697,2023,MI,FT,Data Engineer,130000,US,Fully remote,US,M
7698,2023,SE,FT,Data Engineer,160000,US,In person,US,M
7699,2023,SE,FT,Data Engineer,130000,US,In person,US,M
7700,2023,MI,FT,Data Engineer,150000,US,Fully remote,US,M
7701,2023,MI,FT,Data Engineer,50000,US,Fully remote,US,M
7702,2023,MI,FT,Analytics Engineer,172200,US,Fully remote,US,M
7703,2023,MI,FT,Analytics Engineer,131200,US,Fully remote,US,M
7704,2023,SE,FT,Data Strategy Manager,250000,US,Fully remote,US,M
7705,2023,SE,FT,Data Strategy Manager,100000,US,Fully remote,US,M
7706,2023,SE,FT,Data Engineer,178000,US,Fully remote,US,M
7707,2023,SE,FT,Data Engineer,165000,US,Fully remote,US,M
7708,2023,SE,FT,Business Intelligence Engineer,202800,US,In person,US,L
7709,2023,SE,FT,Business Intelligence Engineer,104300,US,In person,US,L
7710,2023,SE,FT,Data Analyst,155000,US,In person,US,M
7711,2023,SE,FT,Data Analyst,120000,US,In person,US,M
7712,2023,SE,FT,Data Analyst,280000,US,In person,US,M
7713,2023,SE,FT,Data Analyst,200000,US,In person,US,M
7714,2023,SE,FT,Data Engineer,184000,US,In person,US,M
7715,2023,SE,FT,Data Engineer,123000,US,In person,US,M
7716,2023,SE,FT,Business Intelligence Engineer,202800,US,In person,US,L
7717,2023,SE,FT,Business Intelligence Engineer,104300,US,In person,US,L
7718,2023,MI,FT,Data Manager,73824,GB,In person,GB,M
7719,2023,MI,FT,Data Manager,67672,GB,In person,GB,M
7720,2023,SE,FT,Data Scientist,290000,US,In person,US,M
7721,2023,SE,FT,Data Scientist,173200,US,In person,US,M
7722,2023,SE,FT,Data Scientist,235000,US,Fully remote,US,M
7723,2023,SE,FT,Data Scientist,204000,US,Fully remote,US,M
7724,2023,SE,FT,Machine Learning Scientist,300000,US,In person,US,M
7725,2023,SE,FT,Machine Learning Scientist,222000,US,In person,US,M
7726,2023,SE,FT,Analytics Engineer,160000,US,In person,US,M
7727,2023,SE,FT,Analytics Engineer,136000,US,In person,US,M
7728,2023,SE,FT,Data Architect,206000,US,In person,US,M
7729,2023,SE,FT,Data Architect,134000,US,In person,US,M
7730,2023,SE,FT,Data Scientist,155000,CA,In person,CA,M
7731,2023,SE,FT,Data Scientist,105000,CA,In person,CA,M
7732,2023,SE,FT,Machine Learning Engineer,287500,US,In person,US,M
7733,2023,SE,FT,Machine Learning Engineer,212500,US,In person,US,M
7734,2023,SE,FT,Machine Learning Engineer,190027,US,In person,US,M
7735,2023,SE,FT,Machine Learning Engineer,152022,US,In person,US,M
7736,2023,EN,FT,Data Scientist,19434,GR,Fully remote,GR,L
7737,2023,MI,FT,Data Engineer,130000,US,Fully remote,US,M
7738,2023,MI,FT,Data Engineer,100000,US,Fully remote,US,M
7739,2023,MI,FT,Data Engineer,250000,US,In person,US,M
7740,2023,MI,FT,Data Engineer,125000,US,In person,US,M
7741,2023,MI,FT,Data Engineer,131000,CO,In person,CO,M
7742,2023,MI,FT,Data Engineer,88000,CO,In person,CO,M
7743,2023,EN,FT,Data Analyst,80000,US,In person,US,M
7744,2023,EN,FT,Data Analyst,50000,US,In person,US,M
7745,2023,SE,FT,Machine Learning Engineer,198000,US,Fully remote,US,M
7746,2023,SE,FT,Machine Learning Engineer,132000,US,Fully remote,US,M
7747,2023,SE,FT,Business Intelligence Engineer,125000,US,Fully remote,US,M
7748,2023,SE,FT,Business Intelligence Engineer,115000,US,Fully remote,US,M
7749,2023,SE,FT,Data Engineer,184000,US,In person,US,M
7750,2023,SE,FT,Data Engineer,123000,US,In person,US,M
7751,2023,SE,FT,Data Manager,145000,US,In person,US,M
7752,2023,SE,FT,Data Manager,130000,US,In person,US,M
7753,2023,SE,FT,Machine Learning Engineer,170700,US,In person,US,M
7754,2023,SE,FT,Machine Learning Engineer,113900,US,In person,US,M
7755,2023,SE,FT,Data Engineer,184000,US,In person,US,M
7756,2023,SE,FT,Data Engineer,123000,US,In person,US,M
7757,2023,SE,FT,Machine Learning Engineer,280000,US,In person,US,M
7758,2023,SE,FT,Machine Learning Engineer,200000,US,In person,US,M
7759,2023,SE,FT,Data Engineer,185000,US,In person,US,L
7760,2023,SE,FT,Data Engineer,81000,US,In person,US,L
7761,2023,SE,FT,Machine Learning Engineer,220000,US,In person,US,M
7762,2023,SE,FT,Machine Learning Engineer,80000,US,In person,US,M
7763,2023,SE,FT,Data Scientist,185000,US,In person,US,M
7764,2023,SE,FT,Data Scientist,123000,US,In person,US,M
7765,2023,EX,FT,Data Manager,80000,US,In person,US,M
7766,2023,EX,FT,Data Manager,75000,US,In person,US,M
7767,2023,MI,FT,Research Scientist,150000,US,In person,US,M
7768,2023,MI,FT,Research Scientist,130000,US,In person,US,M
7769,2023,MI,FT,Data Analyst,53000,US,Fully remote,US,M
7770,2023,MI,FT,Data Analyst,48000,US,Fully remote,US,M
7772,2023,MI,FT,Analytics Engineer,73824,GB,In person,GB,M
7773,2023,MI,FT,Data Scientist,150000,US,In person,US,M
7774,2023,MI,FT,Data Scientist,125000,US,In person,US,M
7775,2023,SE,FT,Data Scientist,150000,US,Fully remote,US,M
7776,2023,SE,FT,Data Scientist,130000,US,Fully remote,US,M
7777,2023,MI,FT,Data Engineer,70748,GB,In person,GB,M
7778,2023,MI,FT,Data Engineer,67056,GB,In person,GB,M
7779,2023,SE,FT,Data Engineer,190000,US,In person,US,M
7780,2023,SE,FT,Data Engineer,170000,US,In person,US,M
7781,2023,SE,FT,Data Analyst,125000,US,Fully remote,US,M
7782,2023,SE,FT,Data Analyst,115000,US,Fully remote,US,M
7783,2023,SE,FT,Data Engineer,130000,US,Fully remote,US,M
7784,2023,SE,FT,Data Engineer,101570,US,Fully remote,US,M
7785,2023,MI,FT,Data Engineer,150000,US,Fully remote,US,M
7786,2023,MI,FT,Data Engineer,115000,US,Fully remote,US,M
7787,2023,SE,FT,Data Engineer,184000,US,In person,US,M
7788,2023,SE,FT,Data Engineer,123000,US,In person,US,M
7789,2023,SE,FT,Computer Vision Engineer,194000,US,In person,US,M
7790,2023,SE,FT,Computer Vision Engineer,175000,US,In person,US,M
7791,2023,SE,FT,Data Analyst,185000,US,In person,US,M
7792,2023,SE,FT,Data Analyst,160000,US,In person,US,M
7793,2023,SE,FT,Data Engineer,185000,US,In person,US,M
7794,2023,SE,FT,Data Engineer,50000,US,In person,US,M
7795,2023,EX,FT,Data Manager,80000,US,In person,US,M
7796,2023,EX,FT,Data Manager,70000,US,In person,US,M
7797,2023,SE,FT,Machine Learning Engineer,254000,US,In person,US,M
7798,2023,SE,FT,Machine Learning Engineer,200000,US,In person,US,M
7799,2023,EN,FT,Data Engineer,130916,US,In person,US,M
7800,2023,EN,FT,Data Engineer,120000,US,In person,US,M
7801,2023,SE,FT,Data Scientist,160000,US,Fully remote,US,M
7802,2023,SE,FT,Data Scientist,130000,US,Fully remote,US,M
7803,2023,SE,FT,Applied Scientist,218213,US,Fully remote,US,M
7804,2023,SE,FT,Applied Scientist,178538,US,Fully remote,US,M
7805,2023,MI,FT,Applied Scientist,222200,US,In person,US,L
7806,2023,MI,FT,Applied Scientist,136000,US,In person,US,L
7808,2023,SE,FT,Data Scientist,202000,US,In person,US,M
7809,2023,MI,FT,Applied Scientist,222200,US,In person,US,L
7810,2023,MI,FT,Applied Scientist,136000,US,In person,US,L
7811,2023,SE,FT,Data Scientist,189750,US,Fully remote,US,M
7812,2023,SE,FT,Data Scientist,119213,US,Fully remote,US,M
7813,2023,SE,FT,Analytics Engineer,162000,US,In person,US,M
7814,2023,SE,FT,Analytics Engineer,130000,US,In person,US,M
7815,2023,SE,FT,Data Visualization Specialist,170200,US,In person,US,M
7816,2023,SE,FT,Data Visualization Specialist,83900,US,In person,US,M
7817,2023,SE,FT,Business Intelligence Engineer,202800,US,In person,US,L
7818,2023,SE,FT,Business Intelligence Engineer,104300,US,In person,US,L
7819,2023,SE,FT,Machine Learning Engineer,250944,US,Fully remote,US,M
7820,2023,SE,FT,Machine Learning Engineer,205318,US,Fully remote,US,M
7821,2023,SE,FT,Data Engineer,155000,US,In person,US,M
7822,2023,SE,FT,Data Engineer,125000,US,In person,US,M
7823,2023,SE,FT,Data Scientist,135000,US,In person,US,M
7824,2023,SE,FT,Data Scientist,114000,US,In person,US,M
7825,2023,SE,FT,Data Scientist,218213,US,Fully remote,US,M
7826,2023,SE,FT,Data Scientist,178538,US,Fully remote,US,M
7827,2023,SE,FT,Research Scientist,240000,US,In person,US,M
7828,2023,SE,FT,Research Scientist,163200,US,In person,US,M
7829,2023,SE,FT,Machine Learning Engineer,258800,US,In person,US,M
7830,2023,SE,FT,Machine Learning Engineer,199200,US,In person,US,M
7831,2023,SE,FT,Data Scientist,215625,US,Fully remote,US,M
7832,2023,SE,FT,Data Scientist,159375,US,Fully remote,US,M
7833,2023,MI,FT,ML Engineer,155000,US,In person,US,M
7834,2023,MI,FT,ML Engineer,125000,US,In person,US,M
7835,2023,SE,FT,Data Engineer,170000,US,Fully remote,US,M
7836,2023,SE,FT,Data Engineer,100000,US,Fully remote,US,M
7837,2023,SE,FT,Machine Learning Engineer,234000,US,Fully remote,US,M
7838,2023,SE,FT,Machine Learning Engineer,208000,US,Fully remote,US,M
7839,2023,SE,FT,Research Engineer,203000,US,In person,US,M
7840,2023,SE,FT,Research Engineer,133000,US,In person,US,M
7841,2023,SE,FT,Data Science Manager,272400,US,In person,US,L
7842,2023,SE,FT,Data Science Manager,140100,US,In person,US,L
7843,2023,SE,FT,Data Engineer,282000,US,In person,US,M
7844,2023,SE,FT,Data Engineer,208000,US,In person,US,M
7845,2023,SE,FT,Data Analyst,93919,US,Fully remote,US,M
7846,2023,SE,FT,Data Analyst,51962,US,Fully remote,US,M
7847,2023,SE,FT,Data Scientist,211000,US,Fully remote,US,M
7848,2023,SE,FT,Data Scientist,185000,US,Fully remote,US,M
7849,2023,SE,FT,BI Analyst,118800,US,Fully remote,US,M
7850,2023,SE,FT,BI Analyst,75000,US,Fully remote,US,M
7851,2023,SE,FT,Machine Learning Engineer,159350,US,In person,US,M
7852,2023,SE,FT,Machine Learning Engineer,130100,US,In person,US,M
7853,2023,SE,FT,Data Scientist,262000,US,Fully remote,US,M
7854,2023,SE,FT,Data Scientist,245000,US,Fully remote,US,M
7855,2023,SE,FT,Data Scientist,190000,US,Fully remote,US,M
7856,2023,SE,FT,Data Scientist,150000,US,Fully remote,US,M
7857,2023,SE,FT,Analytics Engineer,205218,US,In person,US,M
7858,2023,SE,FT,Analytics Engineer,136743,US,In person,US,M
7859,2023,SE,FT,Research Analyst,185000,US,In person,US,L
7860,2023,SE,FT,Research Analyst,94600,US,In person,US,L
7861,2023,SE,FT,Research Analyst,160000,US,In person,US,M
7862,2023,SE,FT,Research Analyst,107000,US,In person,US,M
7863,2023,SE,FT,Machine Learning Engineer,264400,US,Fully remote,US,M
7864,2023,SE,FT,Machine Learning Engineer,176300,US,Fully remote,US,M
7865,2023,SE,FT,Research Analyst,160000,US,In person,US,M
7866,2023,SE,FT,Research Analyst,107000,US,In person,US,M
7867,2023,SE,FT,Research Scientist,275000,US,In person,US,M
7868,2023,SE,FT,Research Scientist,175000,US,In person,US,M
7869,2023,EN,FT,ML Engineer,76000,US,In person,US,L
7870,2023,MI,FT,Insight Analyst,53984,PT,Fully remote,PT,M
7871,2023,MI,FT,Insight Analyst,43187,PT,Fully remote,PT,M
7872,2023,EN,FT,Data Analyst,80800,US,In person,US,M
7873,2023,EN,FT,Data Analyst,53800,US,In person,US,M
7874,2023,MI,FT,Business Intelligence Analyst,150000,US,In person,US,M
7875,2023,MI,FT,Business Intelligence Analyst,125000,US,In person,US,M
7876,2023,SE,FT,Data Scientist,210000,US,Fully remote,US,M
7877,2023,SE,FT,Data Scientist,180000,US,Fully remote,US,M
7878,2023,SE,FT,Data Engineer,210000,US,In person,US,M
7879,2023,SE,FT,Data Engineer,155000,US,In person,US,M
7880,2023,SE,FT,Data Scientist,169500,US,Fully remote,US,M
7881,2023,SE,FT,Data Scientist,138000,US,Fully remote,US,M
7882,2023,SE,FT,Data Engineer,226700,US,In person,US,M
7883,2023,SE,FT,Data Engineer,133300,US,In person,US,M
7884,2023,SE,FT,Research Scientist,278700,US,In person,US,M
7885,2023,SE,FT,Research Scientist,159300,US,In person,US,M
7886,2023,MI,FT,AI Engineer,180000,US,In person,US,M
7887,2023,MI,FT,AI Engineer,120000,US,In person,US,M
7888,2023,SE,FT,Business Intelligence Engineer,125000,US,Fully remote,US,M
7889,2023,SE,FT,Business Intelligence Engineer,115000,US,Fully remote,US,M
7890,2023,SE,FT,Data Science Manager,297300,US,Fully remote,US,M
7891,2023,SE,FT,Data Science Manager,198200,US,Fully remote,US,M
7892,2023,SE,FT,Data Scientist,204500,US,In person,US,M
7893,2023,SE,FT,Data Scientist,138900,US,In person,US,M
7894,2023,SE,FT,Data Manager,110400,US,In person,US,M
7895,2023,SE,FT,Data Manager,68000,US,In person,US,M
7896,2023,MI,FT,Data Scientist,260600,US,In person,US,M
7897,2023,MI,FT,Data Scientist,170500,US,In person,US,M
7898,2023,EN,FT,Data Integration Specialist,63750,US,Fully remote,US,M
7899,2023,EN,FT,Data Integration Specialist,46400,US,Fully remote,US,M
7900,2023,SE,FT,Data Scientist,214872,US,Fully remote,US,M
7901,2023,SE,FT,Data Scientist,186846,US,Fully remote,US,M
7902,2023,MI,FT,Data Analyst,95000,US,In person,US,M
7903,2023,MI,FT,Data Analyst,70600,US,In person,US,M
7904,2023,MI,FT,Data Analyst,149500,US,Fully remote,US,M
7905,2023,MI,FT,Data Analyst,127075,US,Fully remote,US,M
7906,2023,SE,FT,Data Engineer,162000,US,Fully remote,US,M
7907,2023,SE,FT,Data Engineer,111000,US,Fully remote,US,M
7908,2023,SE,FT,Machine Learning Scientist,280000,US,Fully remote,US,M
7909,2023,SE,FT,Machine Learning Scientist,182750,US,Fully remote,US,M
7910,2023,SE,FT,Research Scientist,212800,US,In person,US,L
7911,2023,SE,FT,Research Scientist,124100,US,In person,US,L
7912,2023,SE,FT,Research Engineer,196000,US,In person,US,M
7913,2023,SE,FT,Research Engineer,142600,US,In person,US,M
7914,2023,SE,FT,Business Intelligence Engineer,185000,US,In person,US,L
7915,2023,SE,FT,Business Intelligence Engineer,79600,US,In person,US,L
7916,2023,SE,FT,Data Architect,193000,US,Fully remote,US,M
7917,2023,SE,FT,Data Architect,110000,US,Fully remote,US,M
7918,2023,SE,FT,Data Scientist,245000,US,In person,US,M
7919,2023,SE,FT,Data Scientist,185000,US,In person,US,M
7920,2023,MI,FT,Data Engineer,154000,US,In person,US,M
7921,2023,MI,FT,Data Engineer,103000,US,In person,US,M
7922,2023,SE,FT,Data Analyst,80000,US,In person,US,M
7923,2023,SE,FT,Data Analyst,70000,US,In person,US,M
7924,2023,EX,FT,Data Engineer,250000,US,In person,US,M
7925,2023,EX,FT,Data Engineer,225000,US,In person,US,M
7926,2023,SE,FT,Data Analyst,90000,US,In person,US,M
7927,2023,SE,FT,Data Analyst,80000,US,In person,US,M
7928,2023,MI,FT,Data Analyst,61520,GB,In person,GB,M
7929,2023,MI,FT,Data Analyst,49216,GB,In person,GB,M
7930,2023,SE,FT,Data Engineer,205000,US,In person,US,M
7931,2023,SE,FT,Data Engineer,167500,US,In person,US,M
7932,2023,SE,FT,Data Scientist,202600,US,Fully remote,US,M
7933,2023,SE,FT,Data Scientist,168800,US,Fully remote,US,M
7934,2023,SE,FT,Data Scientist,164000,US,Fully remote,US,M
7935,2023,SE,FT,Data Scientist,130000,US,Fully remote,US,M
7936,2023,SE,FT,Machine Learning Engineer,240000,UA,Fully remote,UA,M
7937,2023,SE,FT,Machine Learning Engineer,220000,UA,Fully remote,UA,M
7938,2023,SE,FT,Data Scientist,168000,US,Fully remote,US,M
7939,2023,SE,FT,Data Scientist,130000,US,Fully remote,US,M
7940,2023,SE,FT,Data Engineer,185900,US,In person,US,M
7941,2023,SE,FT,Data Engineer,129300,US,In person,US,M
7942,2023,SE,FT,Machine Learning Engineer,297300,US,Fully remote,US,M
7943,2023,SE,FT,Machine Learning Engineer,198200,US,Fully remote,US,M
7944,2023,SE,FT,Machine Learning Engineer,190000,US,Fully remote,US,M
7945,2023,SE,FT,Machine Learning Engineer,156000,US,Fully remote,US,M
7946,2023,SE,FT,Machine Learning Engineer,205000,US,In person,US,M
7947,2023,SE,FT,Machine Learning Engineer,152000,US,In person,US,M
7948,2023,SE,FT,Data Science Practitioner,196500,US,In person,US,M
7949,2023,SE,FT,Data Science Practitioner,97300,US,In person,US,M
7950,2023,SE,FT,Machine Learning Engineer,260000,US,In person,US,M
7951,2023,SE,FT,Machine Learning Engineer,192000,US,In person,US,M
7952,2023,SE,FT,Applied Scientist,216000,US,Fully remote,US,M
7953,2023,SE,FT,Applied Scientist,184000,US,Fully remote,US,M
7954,2023,SE,FT,Machine Learning Engineer,192000,US,Fully remote,US,M
7955,2023,SE,FT,Machine Learning Engineer,164000,US,Fully remote,US,M
7956,2023,SE,FT,Machine Learning Engineer,227700,US,Fully remote,US,M
7957,2023,SE,FT,Machine Learning Engineer,154836,US,Fully remote,US,M
7958,2023,SE,FT,Data Scientist,160000,US,Fully remote,US,M
7959,2023,SE,FT,Data Scientist,140000,US,Fully remote,US,M
7960,2023,SE,FT,Data Scientist,168000,US,Fully remote,US,M
7961,2023,SE,FT,Data Scientist,130000,US,Fully remote,US,M
7962,2023,MI,FT,Machine Learning Engineer,285000,US,In person,US,L
7963,2023,MI,FT,Machine Learning Engineer,190000,US,In person,US,L
7965,2023,MI,FT,Research Scientist,270000,US,In person,US,L
7966,2023,MI,FT,Data Engineer,214300,US,In person,US,M
7967,2023,MI,FT,Data Engineer,108500,US,In person,US,M
7968,2023,MI,FT,Data Scientist,145000,US,Fully remote,US,M
7969,2023,MI,FT,Data Scientist,115000,US,Fully remote,US,M
7970,2023,MI,FT,Data Science Engineer,130000,US,Fully remote,US,M
7971,2023,MI,FT,Data Science Engineer,113000,US,Fully remote,US,M
7972,2023,SE,FT,Data Scientist,194500,US,In person,US,M
7973,2023,SE,FT,Data Scientist,110250,US,In person,US,M
7974,2023,SE,FT,Data Scientist,295000,US,In person,US,M
7975,2023,SE,FT,Data Scientist,177300,US,In person,US,M
7976,2023,MI,FT,Data Analyst,55368,GB,Fully remote,GB,M
7977,2023,MI,FT,Data Analyst,44294,GB,Fully remote,GB,M
7978,2023,SE,FT,Data Scientist,136000,US,Fully remote,US,M
7979,2023,SE,FT,Data Scientist,104000,US,Fully remote,US,M
7980,2023,MI,FT,Applied Scientist,222200,US,In person,US,L
7981,2023,MI,FT,Applied Scientist,136000,US,In person,US,L
7982,2023,SE,FT,Applied Scientist,192000,US,Fully remote,US,M
7983,2023,SE,FT,Applied Scientist,164000,US,Fully remote,US,M
7984,2023,EN,FT,Data Engineer,220000,US,In person,US,M
7985,2023,EN,FT,Data Engineer,187000,US,In person,US,M
7987,2023,EX,FT,Director of Data Science,249300,US,In person,US,M
7988,2023,SE,FT,Data Analyst,85000,US,In person,US,M
7989,2023,SE,FT,Data Analyst,79000,US,In person,US,M
7990,2023,SE,FT,Machine Learning Engineer,214500,US,In person,US,M
7991,2023,SE,FT,Machine Learning Engineer,132600,US,In person,US,M
7992,2023,SE,FT,Data Engineer,131000,US,In person,US,M
7993,2023,SE,FT,Data Engineer,130000,US,In person,US,M
7994,2023,SE,FT,Data Scientist,153600,US,In person,US,M
7995,2023,SE,FT,Data Scientist,106800,US,In person,US,M
7996,2023,SE,FT,Applied Scientist,220000,US,Fully remote,US,M
7997,2023,SE,FT,Applied Scientist,163000,US,Fully remote,US,M
7998,2023,SE,FT,Data Scientist,168000,US,Fully remote,US,M
7999,2023,SE,FT,Data Scientist,130000,US,Fully remote,US,M
8000,2023,SE,FT,Data Scientist,107400,US,In person,US,M
8001,2023,SE,FT,Data Scientist,101500,US,In person,US,M
8002,2023,EX,FT,Data Manager,80000,US,In person,US,M
8003,2023,EX,FT,Data Manager,70000,US,In person,US,M
8004,2023,MI,FT,Data Engineer,80976,FR,Hybrid,FR,M
8005,2023,MI,FT,Research Scientist,300000,US,In person,US,M
8006,2023,MI,FT,Research Scientist,100000,US,In person,US,M
8007,2023,SE,FT,Data Architect,175000,US,Fully remote,US,M
8008,2023,SE,FT,Data Architect,135000,US,Fully remote,US,M
8009,2023,SE,FT,Data Scientist,164000,US,In person,US,M
8010,2023,SE,FT,Data Scientist,130000,US,In person,US,M
8011,2023,SE,FT,Data Scientist,300000,US,In person,US,M
8012,2023,SE,FT,Data Scientist,211000,US,In person,US,M
8013,2023,SE,FT,Machine Learning Engineer,276000,US,In person,US,M
8014,2023,SE,FT,Machine Learning Engineer,184000,US,In person,US,M
8015,2023,MI,FT,Data Analyst,115000,US,Fully remote,US,M
8016,2023,MI,FT,Data Analyst,110000,US,Fully remote,US,M
8017,2023,SE,FT,Data Engineer,139810,US,In person,US,M
8018,2023,SE,FT,Data Engineer,95325,US,In person,US,M
8019,2023,SE,FT,Data Analyst,167000,US,In person,US,M
8020,2023,SE,FT,Data Analyst,150000,US,In person,US,M
8021,2023,SE,FT,Data Engineer,144000,US,In person,US,M
8022,2023,SE,FT,Data Engineer,96000,US,In person,US,M
8023,2023,SE,FT,Data Engineer,140000,US,In person,US,M
8024,2023,SE,FT,Data Engineer,125000,US,In person,US,M
8025,2023,SE,FT,Analytics Engineer,145000,US,Fully remote,US,M
8026,2023,SE,FT,Analytics Engineer,116000,US,Fully remote,US,M
8027,2023,SE,FT,Data Scientist,161000,US,In person,US,M
8028,2023,SE,FT,Data Scientist,116300,US,In person,US,M
8029,2023,SE,FT,Data Analyst,140000,US,In person,US,M
8030,2023,SE,FT,Data Analyst,125000,US,In person,US,M
8031,2023,SE,FT,Data Architect,175564,US,Fully remote,US,M
8032,2023,SE,FT,Data Architect,144854,US,Fully remote,US,M
8033,2023,SE,FT,Machine Learning Engineer,225000,US,In person,US,M
8034,2023,SE,FT,Machine Learning Engineer,166000,US,In person,US,M
8035,2023,SE,FT,Analytics Engineer,190000,US,In person,US,M
8036,2023,SE,FT,Analytics Engineer,150000,US,In person,US,M
8037,2023,SE,FT,Machine Learning Engineer,225000,US,In person,US,M
8038,2023,SE,FT,Machine Learning Engineer,166000,US,In person,US,M
8039,2023,SE,FT,Data Scientist,151300,US,Fully remote,US,M
8040,2023,SE,FT,Data Scientist,126100,US,Fully remote,US,M
8041,2023,SE,FT,Research Engineer,190000,US,In person,US,M
8042,2023,SE,FT,Research Engineer,152000,US,In person,US,M
8043,2023,SE,FT,Data Scientist,202600,US,Fully remote,US,M
8044,2023,SE,FT,Data Scientist,168800,US,Fully remote,US,M
8045,2023,SE,FT,Machine Learning Engineer,190000,US,In person,US,M
8046,2023,SE,FT,Machine Learning Engineer,150000,US,In person,US,M
8047,2023,EX,FT,Data Analyst,180000,US,Fully remote,US,M
8048,2023,EX,FT,Data Analyst,125000,US,Fully remote,US,M
8049,2023,SE,FT,Business Intelligence Analyst,113000,US,In person,US,M
8050,2023,SE,FT,Business Intelligence Analyst,90400,US,In person,US,M
8051,2023,SE,FT,Business Intelligence Engineer,204300,US,In person,US,M
8052,2023,SE,FT,Business Intelligence Engineer,139000,US,In person,US,M
8053,2023,SE,FT,Data Engineer,282000,US,In person,US,M
8054,2023,SE,FT,Data Engineer,208000,US,In person,US,M
8055,2023,SE,FT,Data Engineer,185000,US,In person,US,M
8056,2023,SE,FT,Data Engineer,124000,US,In person,US,M
8057,2023,SE,FT,Research Scientist,240000,US,In person,US,M
8058,2023,SE,FT,Research Scientist,157000,US,In person,US,M
8059,2023,SE,FT,Machine Learning Engineer,212800,US,In person,US,L
8060,2023,SE,FT,Machine Learning Engineer,111600,US,In person,US,L
8061,2023,SE,FT,Data Architect,183000,US,In person,US,M
8062,2023,SE,FT,Data Architect,147000,US,In person,US,M
8063,2023,SE,FT,Data Engineer,169000,US,In person,US,M
8064,2023,SE,FT,Data Engineer,91000,US,In person,US,M
8065,2023,SE,FT,Data Architect,210000,US,In person,US,M
8066,2023,SE,FT,Data Architect,160000,US,In person,US,M
8067,2023,MI,FT,Data Analyst,70900,US,In person,US,M
8068,2023,MI,FT,Data Analyst,49000,US,In person,US,M
8069,2023,SE,FT,Data Architect,193000,US,In person,US,M
8070,2023,SE,FT,Data Architect,128000,US,In person,US,M
8071,2023,SE,FT,Data Scientist,168000,US,In person,US,M
8072,2023,SE,FT,Data Scientist,130000,US,In person,US,M
8073,2023,MI,FT,Data Engineer,154000,US,In person,US,M
8074,2023,MI,FT,Data Engineer,103000,US,In person,US,M
8075,2023,SE,FT,Data Analyst,93918,US,In person,US,M
8076,2023,SE,FT,Data Analyst,51962,US,In person,US,M
8077,2023,SE,FT,Data Scientist,180000,US,In person,US,M
8078,2023,SE,FT,Data Scientist,160000,US,In person,US,M
8079,2023,SE,FT,Data Scientist,140000,US,In person,US,M
8080,2023,SE,FT,Data Scientist,140000,US,In person,US,M
8081,2023,MI,FT,Data Engineer,275000,CA,In person,CA,M
8082,2023,MI,FT,Data Engineer,243000,CA,In person,CA,M
8083,2023,SE,FT,Data Scientist,215000,US,In person,US,M
8084,2023,SE,FT,Data Scientist,160000,US,In person,US,M
8085,2023,EX,FT,Data Engineer,174500,US,In person,US,M
8086,2023,EX,FT,Data Engineer,113000,US,In person,US,M
8087,2023,SE,FT,Data Analyst,125000,US,Fully remote,US,M
8088,2023,SE,FT,Data Analyst,80000,US,Fully remote,US,M
8089,2023,SE,FT,Data Engineer,145000,US,Fully remote,US,M
8090,2023,SE,FT,Data Engineer,115000,US,Fully remote,US,M
8091,2023,SE,FT,Machine Learning Engineer,260000,US,In person,US,M
8092,2023,SE,FT,Machine Learning Engineer,160000,US,In person,US,M
8093,2023,SE,FT,Data Scientist,202000,US,Fully remote,US,M
8094,2023,SE,FT,Data Scientist,140000,US,Fully remote,US,M
8095,2023,MI,FT,Data Scientist,96313,CA,Fully remote,CA,S
8096,2023,SE,FT,Machine Learning Engineer,250000,US,In person,US,M
8097,2023,SE,FT,Machine Learning Engineer,140000,US,In person,US,M
8098,2023,MI,FT,Data Analyst,48585,PT,Fully remote,PT,M
8099,2023,MI,FT,Data Analyst,43187,PT,Fully remote,PT,M
